,train_loss,img_loading_time,training_time,validation_loss,validation_time,epoch,epoch_time
0,4.639623641967773,142.3304496013512,264.2230975627899,4.621243476867676,44.28281283378601,1,308.5089030265808
1,4.173806190490723,122.66025928117462,244.32414746284485,4.064977169036865,42.00772523880005,2,286.33384251594543
2,3.847978115081787,127.76418571350938,261.0875635147095,4.02735710144043,49.17852210998535,3,310.26907753944397
3,3.8314285278320312,147.99338872755987,288.90712809562683,3.6513068675994873,48.21124339103699,4,337.1213643550873
4,3.7047393321990967,140.01761101262045,283.0370554924011,3.8005456924438477,49.31298875808716,5,332.35104179382324
5,3.6357898712158203,149.08617690458135,290.07130694389343,3.692528486251831,60.19908380508423,6,350.2723608016968
6,3.6920557022094727,133.9987227169134,264.494765996933,3.678157329559326,61.267903089523315,7,325.78859877586365
7,3.6345136165618896,144.97787619647332,284.7048578262329,3.949130058288574,50.73027276992798,8,335.4371063709259
8,3.788346529006958,146.38291374303526,288.1690032482147,3.821666955947876,53.30723690986633,9,341.48023104667664
9,3.3885579109191895,146.55586510593608,285.21766686439514,3.680823802947998,48.463343143463135,10,333.6830053329468
10,3.305661201477051,141.53350389407854,277.2956922054291,3.517630100250244,49.862192153930664,11,327.16084384918213
11,3.3177199363708496,134.4013957350941,267.37109303474426,3.6819844245910645,49.636454582214355,12,317.0105402469635
12,3.6191492080688477,141.90023029254655,277.0884602069855,3.7136080265045166,46.26430630683899,13,323.3557584285736
13,3.510801315307617,134.37231392577544,276.7436058521271,3.7045085430145264,50.00267815589905,14,326.7492733001709
14,3.398042678833008,144.19833294011778,276.07037448883057,3.686201333999634,46.33086538314819,15,322.4032349586487
15,3.20913028717041,127.04498014207614,246.30490851402283,3.6894471645355225,41.65017104148865,16,287.9580433368683
16,3.1823630332946777,118.70479022648375,233.99166917800903,3.7203073501586914,41.19965577125549,17,275.19331884384155
17,3.349153757095337,117.4878166974601,232.7369155883789,3.8004183769226074,40.95703434944153,18,273.6959466934204
18,3.0193991661071777,116.35490765814053,229.8396201133728,3.705397844314575,40.73412370681763,19,270.57474851608276
19,2.975848913192749,116.65381705963006,230.8279321193695,3.5205440521240234,40.73073053359985,20,271.56068778038025
